"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "y"
"428" 1.1248219310866 -1.14593408808252 -1.39529648492823 -0.124242800880361 -0.686263777416679 -0.320938263430118 -0.565306857797351 -1.46262672571616 0.65523122
"7374" -1.21625050209859 -1.49086604642656 0.701928712490238 0.343708022517834 1.72414604724913 0.145397973059893 0.832211410328327 0.860277734422824 0.9676011
"5820" 1.17839056835646 1.58025517607993 0.813856312823358 -1.40524986825833 0.0477590005942572 -1.32950828878275 -0.760323793267511 -1.70403982717937 0.56124985
"1720" 0.134836589041697 0.300688951391223 1.09732186379265 -0.121568293116908 -0.289186287172936 0.151030738236085 0.923125397110562 -0.258895001532029 0.90129914
"1259" 0.491143861961827 -1.70755860315199 -1.3695894283099 1.42766264934455 0.156721422975886 0.612005790736905 1.5174757643251 1.13521818312733 0.28285525
"7468" 0.972514206197939 -1.44366118069285 1.17827233453459 -0.471348013568555 -0.0633512337885893 -0.574299196616249 0.503208153039114 1.33692513555021 0.92509329
"2434" 0.786345202138809 1.40012891137424 -1.06743211425026 1.15626000824399 -1.68800504355007 0.713936322421101 -0.33332502470989 0.787761153485401 0.21444515
"4719" -0.847835096959303 -1.22776884934416 -1.57480961474495 1.37515592522833 0.623071863297904 -0.758891305159633 -0.504778242771309 0.126205299511363 0.46498505
"578" 1.71960142620045 1.22906825410766 1.71305197411112 1.33526359515313 0.973823921893513 1.09764803239048 -1.06460193644283 1.54087778658714 0.65319334
"1965" 1.16422921519285 0.148441879621371 0.363857062910747 -1.30073155491951 -1.40327024076346 -0.831090329539566 -0.729637121206663 -0.84707926761006 0.75446659
"6159" 0.32289428748327 -1.4818141264768 1.2284519228032 0.979892326339292 1.38742315682976 0.236209334255893 -0.197559118424526 -1.03216982967676 0.29474365
"712" -1.39800332349273 0.874404633193285 1.18417710740832 0.819380773217271 0.238093235249914 -0.914814446152625 -0.783193860434564 1.54238337108855 0.56218362
"4171" 0.0205073539817098 -0.631396069338957 1.27725969403687 -1.48526000351387 -1.44400595533054 -0.461181646011374 0.475439092414321 1.25583587568073 0.95226694
"2250" -0.80866975519691 0.197868202974862 -1.20943050684262 -1.1349192830159 0.875286524384024 1.11852512628528 -1.40471090751158 -0.05069143085533 1.2426849
"854" 0.0151051102304583 0.409332664372272 -1.52490317588595 0.625811450108989 -0.235979047869569 -1.04278355880674 0.915523450821266 -0.636621830929313 0.42137299
"3665" 0.690953994892156 0.104287766921531 -0.858182836069181 1.36694867580773 1.26262778718643 1.69163773690925 0.119132025700407 1.49979183352042 0.52252062
"4487" -1.00791034579985 0.596130507031686 1.3742828057847 -1.54827047041605 -1.57800256766017 -0.299158773253734 1.06354616775968 0.0802769694216723 0.90271712
"1008" -0.453255575761168 0.242037030273241 1.38086432701388 -0.332533482417057 -1.24588455335332 -0.507951446194901 0.410707618443253 -0.378307748273825 0.95909818
"1082" -0.39778993569497 -0.0610402369300215 -1.09341993535265 -0.302762075922954 1.00834136285228 1.52898245015848 0.758820646944851 1.11149799846716 0.41852957
"5388" -0.00142280156463234 0.0500064078794644 0.482642148149303 -1.23366575561168 0.835031245113192 -1.31575467381986 -0.82605199854557 1.15981310370831 0.83490796
"2358" 0.66689910669602 0.0691072269824758 1.17176575005253 -0.378316407898011 1.09390333831525 -0.374029402715787 0.985716814492351 -0.218754014598314 0.74182852
"4231" -0.631743722941563 0.568212989125706 -1.62226951780101 -1.29492615380016 -0.0798348634834333 0.698372875607906 0.571056936462824 -1.17749773601934 0.90796889
"7744" 1.73391774403985 -1.30781033050253 0.743450623289823 -1.56680805439305 -1.53584012393372 0.230595810996601 0.83167444503894 0.443181249339161 1.0723407
"4979" 1.06706345719395 -1.36374343443811 -1.23842153672657 -1.53050356501115 0.261971210960025 -0.47484174195007 -0.730984904192949 0.0579575966850738 0.90042487
"4910" -1.00929233786124 -1.66455021214978 1.12940772615104 0.279777836999908 0.469891910427483 1.42253980474369 -0.212260704592264 -0.375528667045857 0.57188389
"3311" 1.72239278704618 -0.0778581164011382 -0.155855357250399 -1.53102367868304 -0.40892153143193 -1.67091943976458 -0.592677214906999 0.400207165636605 0.68631159
"6993" 1.53573700311107 -0.178159946299401 -1.37059781867581 -0.137081625358513 -0.0311579644690789 -0.26441136685648 -0.346812538832816 0.546334962400688 0.71709499
"843" 0.933240366977144 -1.67019821775074 -1.59746512341347 0.391486885602376 -0.801985569557671 -0.535019574474356 0.554441010614082 -1.38864044830499 0.72271086
"2730" 1.59107359099129 1.54292698365361 -1.44169193301228 0.234853237848564 1.07626162780967 0.218666660562362 0.195339402811101 1.12621952987737 0.39897174
"538" -1.49869564267965 -1.70592081292761 0.454440823558472 -0.0553022832044471 -1.58304198281643 -1.21377593258799 -0.07236275977314 -1.19028163644937 0.62206953
"3289" 0.83642802161751 0.477503610176205 1.65776300197689 -1.69259751818547 -0.725912083444907 0.733940362579213 -0.359488850526605 -0.991825136203587 1.1240986
"1083" -0.606028094843113 -0.350107782824987 0.832455657604368 -0.232476656418492 1.00999578295565 0.820791263121204 0.103406535137276 -1.377549079307 0.93075091
"7460" 0.759363755568778 0.865558474533262 -1.63091726256423 -0.525316495788891 -1.30303726792682 -0.590284157191849 -0.605632996098984 -1.10199964624947 0.88906753
"6272" 0.216449007315039 -1.54174167780124 -0.250582546124295 -0.55633085739118 -0.706131760081033 1.40638530578853 -1.22761656948866 -0.632524056524695 0.64490475
"5523" -0.413625805863784 0.528244972755456 -1.24170959343792 0.887645009899577 -0.892380576233826 -1.64506304501301 -0.257027928041129 -1.00661984493703 0.51145503
"122" -0.86849364088432 -0.463187140251261 -0.255155343149697 1.30548256350313 -1.71209499518586 1.62838861877567 -0.666798661758226 0.972872723449307 0.79507205
"7496" -1.6018148173976 -0.279427920225166 1.63811412335526 -1.09488532881878 1.02493354884348 0.619414380845509 -0.806289105884756 -1.32071154059677 0.55573593
"6484" 1.53133143613646 -0.410788923512478 0.850106870434679 1.34756914047799 -1.12089501150758 1.39796572662033 -0.622642426081475 -1.65145602621434 0.61832939
"2183" -1.42737273467373 1.40357476419038 -1.13173390223137 -1.38457065934122 -1.18952753590975 1.10218669886371 -1.25131662501045 1.1379187377475 1.1279028
"7980" -0.0311956705447413 -1.21152037599956 -1.40827808996057 -1.60942651281978 -0.670151120511104 0.113176683004603 -0.937882909819492 0.344664676487644 1.0272082
"5539" 0.421200949335711 -0.384396870818364 0.464551236505725 0.515939818232395 -0.337364024380118 -1.47014696319037 0.300514424370706 0.0904262771372504 0.54842975
"3103" -0.743044089663609 -1.27842679488839 -0.973775075099696 1.38201554180729 -0.895088643004771 1.02101820654082 0.85917144500922 0.638114717439398 0.38277615
"2655" -1.54624583796707 0.721935517496375 -0.0653516012370241 1.45155224186117 -0.804732216588069 -0.921569075731926 -1.43070770457495 0.0795028712263083 0.80909774
"2269" -1.53529958585069 -1.218730288384 0.221434312017421 0.0925146007442135 0.839851412556109 -0.888044198184414 0.559607931602858 -0.0657212801258239 0.81929989
"7071" 1.20223571624553 1.12175253419229 0.471524867851031 1.16281022102283 0.824240696871987 1.37117656754181 -1.22798470327935 1.43872380031812 0.70957724
"8007" -0.373937167137882 -0.973781092516725 -1.05822303917303 -1.45526826199211 0.505501810391607 1.05362917573726 1.38528385565208 -1.39793385714385 1.1409248
"2168" 1.60073353646456 -0.800201794861829 -0.568994545614531 1.26708074488125 -1.65925186467889 1.2243936017213 -1.55458818773346 1.41945125106737 0.6444326
"6016" -0.11810402047892 0.282926433675854 0.640180457626256 0.358233825976792 -0.454662313562495 -0.757619453046687 -0.160884067083516 0.265651628544362 0.71615593
"8033" -1.19813538663072 -1.46917915031776 -0.667796483572133 -0.476167674385781 0.599931167286773 0.0863810423222165 -0.0836201174134221 1.11537005752948 1.1164306
"6175" 1.11429028989985 -0.53287276552546 -1.12857750905363 -0.597842078738305 0.166744532386616 1.6817344901658 1.61081103597076 0.71825297237854 0.66492421
"293" -0.356287422682415 0.508032241148476 1.45289023951818 -0.577487815972238 -1.05308023167666 -0.407459471093384 -1.66619384377779 1.36293611518396 1.0998737
"6542" -0.890129127827315 -1.11280554588523 0.403470625016874 0.0443538410043536 0.740047055240131 -0.420447445220753 1.62332846424231 0.388601186565974 0.88549495
"6070" -0.245304472867857 0.629452995477915 1.03396419053455 -1.41694304495691 0.174954225935524 -1.67528818191723 0.124770903222578 0.638786803332246 0.35954488
"3440" -1.03686243943842 1.24556069326225 -1.16801575890232 0.81207714497754 -0.435470540842397 1.7015413144593 -1.40125766086045 -0.686304873904449 0.55347046
"3053" 0.256665058387034 0.859229894112381 -1.01706149797636 1.20055315498246 -1.21964113584614 -1.60542524754463 -1.60880883190482 -0.794124175138423 0.51235025
"5077" -0.674313273681957 0.552997888376239 0.845065624930878 -0.0122597961395533 0.532684338385041 0.100517392795847 0.950971657007139 -0.659013535779941 0.94898233
"4293" 0.391643572769517 -1.11579401755761 1.16235164185482 0.304213410101022 1.55304618826407 1.34840174648463 0.821673726218359 0.13169968203588 0.75749848
"4367" 1.30211117081362 -0.0419350137404402 -0.320149838033587 -1.33973830404259 1.45487705485821 0.934876434041172 -0.754961373339724 -0.497738122076005 1.121835
"3126" -0.165898942371728 -0.63970358696851 -0.222667967713687 -0.450514779953822 1.41929579999076 0.475040414805703 1.08733648146467 -0.419113180854027 1.0494541
"2096" -1.10566617866836 -1.47289568692308 0.78807457329372 -1.60145284273017 -0.440511204801099 -1.62336654318424 -0.720009603649977 1.69687693734719 1.3841176
"8090" 1.38910714179104 -0.0549330193467288 0.858406330387053 -1.64176270696118 -1.66714606431577 -1.37272276714826 -0.492801231386942 0.556360589318829 0.82527932
"6212" -0.307586817118604 -0.0150684584959007 0.689263199265604 0.630604289269197 -1.59824598675367 -0.635956462391378 -1.71735256894654 1.38804461156842 0.99779418
"6095" -1.41727595964194 -1.62508063939131 -0.180009645006718 -1.15869045392018 0.454422850935188 1.49972161447653 -0.454736911931964 -1.70238399562069 0.87944865
"6448" 1.18898706841646 1.37651613076545 -0.233362787961433 0.224685065520668 -1.51317557529541 0.21969792806619 -0.11344524208361 -1.6532998056093 0.92818548
"5965" -1.28321409958646 0.965329288975114 1.61168418648119 0.00258584891833559 -1.03540751108571 0.613506086856959 0.0146382616074641 -0.310381798797817 1.068027
"2722" 0.131050758750806 -1.54884844126602 -0.172893942859394 0.16744065538665 -0.619965518955971 -1.39921574405605 -0.540451946018463 1.18921470679302 1.0266442
"2082" -0.418413692989832 -0.40788217162645 -0.231112621752237 0.94639496316059 -1.56827793308396 -0.271820144422154 -0.743818351525375 0.536473439522309 0.89896564
"6220" 1.60445634926632 -0.377455167525025 0.993529502675943 -0.765018680409113 0.773293812087788 -0.855715395985989 -1.67944292284387 0.41320062234349 1.0290132
"156" 0.069716939192849 -0.983483485759855 -0.0156411479071457 0.436207646821392 0.456311272302856 0.791003044539799 1.07585976489117 0.363561585852858 0.71858947
"5000" -1.14435920540353 0.782646475010643 0.133620209128785 -0.123969173351726 1.70521265506929 1.43189677953116 1.66940355745579 1.67908661813299 0.10264252
"86" 1.12015779384768 -0.473061360760561 1.04564017449797 0.0086518408644006 -0.538647250467978 -1.42137272866403 1.50161677167514 0.0461366219715137 0.47022107
"375" -1.07708733137274 1.09893552231369 0.881675536801851 -0.936751133693621 -0.9806005448053 0.234165181067991 -0.535554997137762 -0.437320722022395 1.1841933
"4241" 0.791293600278359 0.686740372458695 -0.131961041513992 -1.13084739800652 0.188658749682743 -1.56903255249706 1.48548945576956 -1.5856778422964 1.0877144
"6671" -0.934446462694139 1.38591812194255 0.343468429469851 -1.37360564178329 0.472260535013067 -1.43458701860941 -1.29707656755867 -0.438950741336825 0.57301464
"6790" 0.678015686843658 -0.170064190554914 1.55291667041097 0.140980002773971 1.17303715294919 0.221339015472761 0.76722610101851 -0.767064379851257 0.69355988
"3811" -0.466539842171042 1.25142791769247 0.615528508200134 0.810637712350355 -1.46523946478335 -0.0528708776100094 -1.02723808248634 0.460868086031679 0.73837187
"5648" 1.36792157376357 1.20352466150271 0.732233166135346 0.0142225214001415 1.03962242729988 0.981177382038657 0.0324169922813574 1.46729576384155 0.79295041
"777" -0.886575844384183 -1.50797321810236 -1.02119275311975 -0.923761158742595 -0.343194053045764 1.32532379631823 -0.478667323133591 0.64489459643694 1.1583052
"1271" -0.922413560999759 -0.6838278478016 0.796890258039412 1.16493130785637 -1.45880691656876 -0.096138208945081 1.3980167339773 1.67307862644147 0.23213593
"8077" -0.991331454952573 1.07598708863746 1.58695870192309 -1.14976814534043 -1.42434063230464 -0.496314585440463 0.695876605977763 -1.40559756918232 0.94345869
"2389" 0.543924941461356 1.42647864235132 1.34915184610301 -0.999738664526513 1.59744210962886 1.09364922022531 0.197494837697579 -0.11545041035707 1.0112455
"8186" 0.310068958334048 0.18650642612417 -1.01265674026048 0.336513479378209 0.841978255727683 -0.153024475057014 1.1812859616409 -0.509944844709919 0.57422384
"2784" -0.402505487484526 0.965512942232073 -0.697087757079865 0.333990900315344 -0.434241343495532 0.457889912329666 -0.102485519898601 -0.0908795915838309 0.69356546
"1960" -0.645204629115017 -0.3899063699772 -0.999502239929111 -0.93236064159204 0.526620264249704 0.569872961719532 -0.0163150887038778 -0.0584438097878226 1.0300484
"4036" 1.00703802868661 -1.48770226539073 -1.59394221339156 -1.31824001323195 -0.112869544943264 -0.90303544883152 -0.703313191816898 -1.54583512524249 0.74045735
"7328" 1.3649520645504 -1.04862473317352 1.7036790314608 -1.67058444250897 -0.387798358647799 -1.5430178116557 1.48547901303736 -1.20190259574104 0.553264
"3868" -1.0339654652299 0.95567308279601 -1.46268172691746 -1.2600400149566 0.858596279772908 -0.847312643846547 -1.71922192793266 -0.916326968585498 0.82482452
"7564" 0.873465111578829 0.360810131414849 -1.17275972955774 1.64059430017977 -1.33721643814323 -1.31799533715164 1.13229206981761 1.00030858122661 0.49726371
"1031" 1.2067572016784 0.428306273044364 0.934551291842942 -1.46054355792826 0.571562453796887 1.26767666732068 -0.671914995953787 -0.155625094447229 1.1105931
"6689" 1.1012735788214 -1.35182546372062 0.8793065092132 -1.51939733409342 -0.786654265130996 0.0775644467226019 -1.72366140819684 0.325234428993207 0.79024439
"6675" 0.221793081187251 0.591242803138555 -0.599749480576873 0.263947142164344 0.0771051451231519 0.102763762541376 1.12344070008694 0.304259739616298 0.32572807
"2746" 1.27188074616559 -0.899011484752269 -0.937752737958733 -1.46572360145662 0.686316015146936 0.570458522472029 -0.437624648518242 -1.70664785363399 1.0042937
"2911" 0.37948560115964 -0.211328926815192 -0.846331153576435 1.4217233619737 -1.68805952670077 -0.113689448324026 -0.226442627429006 -1.04437502870988 0.76990515
"5793" -0.593460448544178 0.901678565350532 1.37117596577259 0.513164786983857 1.44488166223084 -0.919126543189445 -1.69766538059795 -0.842105322653224 0.25170142
"4009" -0.477470730931946 1.53146946007749 0.211788540011343 1.31589072083093 -0.741212797737476 -0.0124342927058941 0.932723960818198 -0.627711935767002 0.2584699
"6978" 1.50225387324608 -0.452428784580584 0.395332516352117 -0.568543781406235 1.42770410838438 -0.629960107687437 0.428752802574089 -0.388843892672667 0.65433841
"6025" 0.710238888447716 0.0192643853348966 -0.170276983897534 1.01941322753252 1.16510990977871 -0.943130939276833 1.21435358763421 -0.573133997138 0.50953205
"1365" 0.103970877997526 -1.64944196141709 -0.510483194027001 1.37004571126231 1.68024191091605 1.13215391689327 0.0200835220808894 -1.28911005813383 0.56841116
"5701" -1.09314608666901 1.46302128238948 -1.15552361553932 0.11427740016417 0.43753796996501 1.10006556698132 0.771501289624413 0.508299814200023 0.37269548
"7446" 0.79956726082486 -1.28209602753054 -1.44134318467516 1.66543452948879 1.72051192163513 -0.0816625953579544 1.12130235830421 -0.797900202865465 0.40881712
"5997" -1.30803651218109 0.535013764733471 -1.08193107253025 0.133002324978156 0.284487185262015 0.134856247535748 1.45676138958186 0.547206962512752 0.2326878
"1146" -1.39507441347164 -1.64986857308482 -1.00215564088493 -0.52078296965212 -0.656015815178817 -0.32231327206604 -0.719466196843679 1.64964597972844 1.1504856
"7340" 1.71962472081886 -0.0547870833353935 -0.800130165799344 -0.620940088220842 -0.179023146770884 0.136309800684034 -0.617919628996712 0.22624937669774 1.0316974
"74" 1.25234488082838 0.616188767108979 -0.376126793517167 1.15872935475495 0.522060731822236 -1.45865738855858 -0.14234152309918 0.798729989391086 0.1598116
"3757" 1.07852787036511 1.59468255634292 -0.930855158030867 0.534485095673094 0.759866124633693 -1.06876815214047 1.63928166132901 0.596431145859226 0.77392032
"6619" -0.162620502147776 0.245314220370747 -0.527379620543261 0.016516351472656 -0.510498005718417 0.550039507495193 -1.21445586891399 0.827871801857143 1.0150053
"2024" 0.867226091745431 -0.610346922633433 -1.56374215248446 -1.18063247884962 -0.509704463601542 0.449210230963283 -0.791754130761078 0.806328130989163 0.99396011
"4745" -1.28969854486379 0.154175864555362 -0.0210949384138142 -0.180742520363193 -0.288728208755771 -0.57073939788232 -0.517171501460907 1.10026441189934 0.71021919
"8105" -0.839233858614618 0.676748253391222 -0.534056826838354 0.522927881240035 0.40466386460654 -1.67784289097582 -0.0941470663946952 -1.23254710120333 0.59241527
"512" 1.22922929820248 1.28129161043264 -1.04896928899236 0.705704695783929 0.448181966266769 -0.371551529002152 -0.555184739466934 -0.800161971575575 0.57459474
"6654" 1.1222019520763 -0.816996081481321 -1.30703975859628 -1.20267097737155 1.53726055182755 -1.35048054470782 0.277268550752885 1.28715298973104 0.30352866
"2806" 0.147983661241827 0.786581770545573 -0.590691338482504 -1.44570349923536 -1.64830981349387 0.742224454393295 -0.861983230560964 0.465448908617852 1.1325623
"4712" 0.31604548109602 -1.47676234791146 1.44397000752573 1.15282903427819 -0.671639891943912 0.638063602596835 0.250459627903006 1.21442329374117 0.71528738
"3492" -0.590893869673404 0.261196000400961 1.19075597991595 -1.62535930979921 0.0863604642705088 1.38695229294655 0.0544943428537253 0.191053608729082 1.2943494
"2185" -0.822257605948009 -0.154513987216447 1.64974763948319 -0.664386498782813 -0.109568332377618 0.0594669850086604 0.416980149962573 1.1732046650717 0.89943106
"4111" 1.2787188259357 1.61420212063979 0.781821758408616 -0.396710602586079 -1.2099202587286 0.117485207330205 -0.178999393397644 -1.39406224292849 1.0164071
"1627" 1.67173398039567 0.954193848448136 -0.26464269953454 -0.217122068198354 -1.60085885720409 1.24615317734071 -1.44551187134988 -0.538293806457446 1.0911547
"5155" -1.69098650573426 -0.199283837646709 -1.21282429168908 0.684844163139971 -0.499600557778076 1.12357533002209 1.46083405513731 0.698001381718441 0.2794765
"1107" 0.596641117716931 1.64029649781575 0.0806639450926162 0.371229018717057 -1.60577317108937 1.20428673584681 1.11373170723444 -0.632383963099046 0.57779971
"255" 0.990821413526266 0.392010708613764 1.44328156065011 0.829014244266769 -0.11101021404164 1.71763957629343 -0.226315467927938 0.26924786025549 0.83979281
"3676" 1.58527811178504 -0.825252451700711 -1.45641794191062 1.07591038363762 -0.214779609725803 -1.26329988512579 1.0743888895732 0.469133208903856 0.070417551
"4680" -1.27638933102687 0.833769039642988 -0.188716963932087 -0.523520255191279 0.0467156040529069 -1.55673569950641 1.02489032798387 1.51686984155635 0.59026815
"3833" 1.65955976910896 -1.03110389271991 0.956690167373575 -1.17395215439021 0.106981942278271 1.47816824163421 1.47973386147851 0.186576958177365 1.2630775
"2373" -1.30881998784686 0.616904918451192 0.394659785224346 0.538901776635977 -1.48972737549761 -0.309208071108553 -0.297368708152532 -1.3978763606756 0.89540526
"203" -1.13894564701242 0.616727846139108 0.444128202793727 -0.96649899352608 -1.70696164356287 1.19502183556141 1.33222785092903 0.968794833703342 0.85966451
"5706" -0.0937677421665635 -0.368356403511747 -1.34346155605567 -0.177376235882263 -1.60129803781442 -1.42640539965135 0.153767259688845 -0.152914197135483 0.55783153
"1247" 0.738908229789519 -0.253532975243872 -1.10268626696068 -1.65811914402 -1.04165729209009 1.54289319825365 1.24861333395002 1.38981810514531 0.88590291
"56" 1.67508064057353 0.0849680815789871 -0.632803439624627 -0.904209325351218 1.14757915481736 1.51940846624518 1.12605292206426 0.22021107980777 0.81654611
"3829" 0.124281719792589 -0.387945620704362 -0.351836515982051 0.980090058348045 -0.917627316777662 0.494280247623532 1.10341351836283 -1.65168957086296 0.84476131
"6062" -0.275655386156436 0.268055666358197 -0.999285541397485 0.760984352931314 -0.717592506332625 -1.46760780204171 1.63706945095645 -0.547508755415545 0.5247109
"4018" 1.63581955792948 -0.764045317222899 1.04596058151453 -1.23713347613573 -1.45293931331643 -0.274869971710375 -0.575788195122873 1.22761978971709 1.0260341
"7760" 0.21432423861405 -0.977991375187477 -1.00032241655637 -0.345579354323003 -1.38381754569284 1.11609921126071 -1.68859295471527 -0.537535498104563 0.81319515
"5631" -1.73314299851959 1.66135957291043 -1.12335621670262 0.419951024960519 1.49892795310637 1.11097942787024 0.700859119308352 1.74592342657959 0.44666849
"2089" -1.11118312079451 -0.90383950024189 -0.781335069459616 0.485396234439501 -1.17122683346169 -1.66234548418573 0.639420282767279 -1.72369928206467 0.68713918
"3994" 0.445724514161528 0.546986671558174 -1.2084476104216 -1.10686296384425 1.29496392392562 1.64776374046366 1.48111428075099 -0.781841305827886 0.44161218
"2799" 0.887435482149527 1.46786161661951 1.56197154574876 0.467620114640842 0.380276830606203 0.200735730196037 -0.371997418964318 0.373580273158583 0.66520398
"7743" -0.861484057259358 -0.10735469534724 -0.807296679255026 -0.0239420416806961 -1.73097699859274 1.64952539584695 -0.010418864996394 1.43402643895229 0.98363182
"4817" 0.822829699380803 0.234831946835039 0.0504025817325545 0.717905385748473 1.69067891545053 -0.318484858377573 0.534245261207675 0.457429174444328 0.5280323
"3985" -1.72431012292653 -1.52723764759794 -0.774485056156212 -0.106932717363898 -1.70738557331155 -0.849650972311836 0.876408966247515 0.935304620061179 0.9337179
"5718" 1.54158328677079 -0.0261545167513411 -0.537384879245068 -1.31046939285544 1.20735722786569 -1.01027710244031 1.02799125883549 0.677011233910028 0.66253373
"393" -1.19459038941614 -0.937299564380966 -1.25867233731993 -1.13334635269599 0.944179208593633 -0.973239775609394 -1.71584914528117 -0.302035013146841 0.82818681
"1951" 0.738619886784338 0.112939838077722 1.4882404083847 -1.05620012873289 -0.585025164972641 -0.067822797558436 1.44538980384068 -0.303498125885726 0.92659749
"2558" 0.604573534289114 1.41188547921745 1.20156596436932 -0.698016360503116 -0.156833518805658 -1.58674459916685 0.847537801651723 -0.565734946792281 0.63796897
"6153" 0.32040737620745 0.389173576773511 0.475741544264337 -1.36930640548497 -1.68210406522367 -1.70499031359592 -1.05220746859476 0.7008309975599 0.89132953
"974" 0.476668785751644 0.280572524959234 1.17755442063175 1.57740598437633 0.937845857287907 1.04188206817185 -1.69833701316323 -0.649115424239944 0.53968927
"4339" 0.607725074306123 0.994582924840437 0.314886273902151 1.52381895585431 -1.57815319754741 0.0302553557049161 1.39531569381459 -1.06353579904333 0.29510055
"8188" -0.215550489722305 1.29481342640095 -0.758453293752876 -0.703306088622266 1.60263613315801 0.288228571961072 -0.569646285694768 1.59825225556571 0.48609293
"5097" -1.23580600147132 -0.0741385488381848 -0.232301003783656 -0.650172785730347 0.724702997556679 -0.229356122869496 -1.66765626597886 1.13117741585932 1.1256416
"1537" -0.0365203477646931 1.27246131831026 1.52601239165305 -0.62384173412099 -0.989543196975718 0.689784221189376 0.515405539049812 -0.647890627133211 1.0491978
"4940" 0.170661305041666 0.0976181818662475 -0.672395083559946 0.0206804070636706 -0.269878033234095 1.32960410284134 0.494184126472063 0.536092394746331 0.75830026
"2080" 1.21725408951302 1.17831898563457 -1.5860621564236 0.62114695746235 0.289714738584111 1.54063875131378 1.56214526578534 -0.988132706339577 0.46765269
"3350" -0.408775999423474 1.30240089449133 0.0327591009618944 0.218828208118092 -0.0378485020061637 0.0557607260658772 0.0499215165940799 -0.724511922087669 0.87795666
"2027" -1.12525551070116 -0.444834647945403 -1.07275868224645 -0.820405191219079 0.171151302016485 0.486185807229938 -0.892555131498831 -0.125434599781842 1.1479277
"2410" 0.856184664473846 -0.374385337416013 0.0685850552655031 0.205552642468893 0.769370572131893 1.67679819416627 0.00168939075610364 -0.903832218672798 1.0202377
"5448" -1.009632882997 -0.873948224473204 0.77698912179938 -0.636334098503924 1.63172748330941 -0.58653974632455 -0.704694600400847 -1.22080981443431 0.45124983
"6538" 1.07263372181089 0.41262772485586 0.152325491735366 1.16007121472339 -0.0713045073065659 -1.6769835657128 1.58914533460375 -0.238346642350582 0.28604926
"7970" -0.859477370088343 1.42174693203669 0.136732743892231 1.69897958548146 0.403919567300928 1.67008436406693 -1.66091751593268 0.695914571313666 0.58154712
"3650" 0.152680155814989 -0.561004509064587 1.56459940861433 1.67094351577271 -0.345679589852703 -1.4681825233648 -1.59549039111228 1.76060893650804 0.6387956
"1928" 0.530276247385512 -0.765921466861629 1.45892910392026 -0.226710166684842 0.630494302947533 1.15809025657179 0.805290937113923 0.840294597775722 0.97466021
"3241" 0.650904877492738 0.965536878913429 0.803428218835471 0.131329657172045 1.26041773840803 -1.06536721775999 0.859864138916486 -1.68807115622438 0.76754308
"4205" -0.604478836328891 -0.22367284125093 -0.366779256521027 0.16555507957628 -1.62770203142296 -0.214809134451592 -0.769866515838786 -0.608259623863858 0.97211489
"1122" 0.162732338291542 0.573821793757196 -0.213181604599424 -0.50121734797514 -1.24491104001754 1.39795547161591 1.60265361327522 -0.547668210804681 0.9410584
